run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_4,dual-exclusive,FT,16,True,1,7190,55107.91,,3444.24,16,16,floating point,181878,dynamic=true,1
run_4,dual-exclusive,FT,32,True,1,4020,98499.48,,3078.11,32,32,floating point,184568,dynamic=true,1
run_5,dual-exclusive,FT,2,False,1,53440,7418.06,,3709.03,2,2,floating point,166588,dynamic=false,1
run_5,dual-exclusive,FT,4,False,1,26510,14952.55,,3738.14,4,4,floating point,177365,dynamic=false,1
run_5,dual-exclusive,FT,8,False,1,13670,28994.82,,3624.35,8,8,floating point,179886,dynamic=false,1
run_5,dual-exclusive,FT,16,False,1,7150,55429.72,,3464.36,16,16,floating point,182082,dynamic=false,1
run_5,dual-exclusive,FT,32,False,1,4020,98641.28,,3082.54,32,32,floating point,184850,dynamic=false,1
run_5,dual-exclusive,FT,2,True,1,52420,7561.16,,3780.58,2,2,floating point,166589,dynamic=true,1
run_5,dual-exclusive,FT,4,True,1,26160,15149.56,,3787.39,4,4,floating point,177366,dynamic=true,1
run_5,dual-exclusive,FT,8,True,1,13320,29759.09,,3719.89,8,8,floating point,179885,dynamic=true,1
run_5,dual-exclusive,FT,16,True,1,7020,56482.75,,3530.17,16,16,floating point,182081,dynamic=true,1
run_5,dual-exclusive,FT,32,True,1,4070,97277.83,,3039.93,32,32,floating point,184849,dynamic=true,1
run_6,dual-exclusive,FT,2,False,1,52830,7502.73,,3751.37,2,2,floating point,174410,dynamic=false,1
run_6,dual-exclusive,FT,4,False,1,27120,14614.87,,3653.72,4,4,floating point,177665,dynamic=false,1
run_6,dual-exclusive,FT,8,False,1,13590,29164.4,,3645.55,8,8,floating point,180044,dynamic=false,1
run_6,dual-exclusive,FT,16,False,1,7070,56056.7,,3503.54,16,16,floating point,182464,dynamic=false,1
run_6,dual-exclusive,FT,32,False,1,4100,96731.69,,3022.87,32,32,floating point,185193,dynamic=false,1
run_6,dual-exclusive,FT,2,True,1,51830,7648.35,,3824.18,2,2,floating point,174409,dynamic=true,1
run_6,dual-exclusive,FT,4,True,1,26320,15060.05,,3765.01,4,4,floating point,177666,dynamic=true,1
run_6,dual-exclusive,FT,8,True,1,13340,29715.65,,3714.46,8,8,floating point,180045,dynamic=true,1
run_6,dual-exclusive,FT,16,True,1,7160,55366.28,,3460.39,16,16,floating point,182463,dynamic=true,1
run_6,dual-exclusive,FT,32,True,1,4020,98560.93,,3080.03,32,32,floating point,185192,dynamic=true,1
