Linux 6.4.0-150600.23.25-default (cm4r13c02s01) 	05/18/26 	_x86_64_	(224 CPU)

03:45:19      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:14        0    185726         -    0.00    0.20    0.00    0.00    0.20   170  kworker/170:0-events

03:51:14      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:19        0        17         -    0.00    0.20    0.00    0.00    0.20    61  rcu_preempt
03:51:19        0      5220         -    0.20    0.00    0.00    0.00    0.20     2  kworker/2:1-events
03:51:19        0         -      5220    0.20    0.00    0.00    0.00    0.20     2  |__kworker/2:1-events
03:51:19        0         -      5299    0.20    0.00    0.00    0.00    0.20    43  |__acctg
03:51:19    4432689      5323         -    0.00    0.40    0.00    0.00    0.40   173  mpstat
03:51:19    4432689         -      5323    0.00    0.40    0.00    0.00    0.40   173  |__mpstat
03:51:19    4432689      5324         -    0.40    1.80    0.00    0.00    2.20    58  pidstat
03:51:19    4432689         -      5324    0.40    1.80    0.00    0.00    2.20    58  |__pidstat
03:51:19        0      6054         -    0.20    0.00    0.00    0.00    0.20    56  kworker/56:2-events
03:51:19        0         -      6054    0.20    0.00    0.00    0.00    0.20    56  |__kworker/56:2-events
03:51:19    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:19    4432689         -      6264   99.80    0.00    0.00    0.00   99.80     1  |__ft.C.x
03:51:19    4432689      6266         -  100.00    0.00    0.00   50.60  100.00    56  ft.C.x
03:51:19    4432689         -      6266   49.20    0.00    0.00   50.60   49.20    56  |__ft.C.x
03:51:19    4432689         -      6271   50.80    0.00    0.00   49.00   50.80    57  |__openmp_worker
03:51:19    4432689      6267         -   99.80    0.00    0.00    0.00   99.80     2  ft.C.x
03:51:19    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:19    4432689      6268         -   99.80    0.20    0.00   51.20  100.00    57  ft.C.x
03:51:19    4432689         -      6268   48.80    0.00    0.00   51.20   48.80    57  |__ft.C.x
03:51:19    4432689         -      6272   51.00    0.00    0.00   48.60   51.00    56  |__openmp_worker
03:51:19        0     14237         -    0.40    0.00    0.00    0.00    0.40   172  mmfsd
03:51:19        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:51:19        0    118771         -    0.00    0.20    0.00    0.00    0.20   131  kworker/131:0-events
03:51:19        0         -    126904    0.00    0.20    0.00    0.00    0.20    57  |__kworker/57:0-events
03:51:19        0    205180         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:0-events

03:51:19      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:24        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:24    4432689      5323         -    0.00    0.40    0.00    0.00    0.40   173  mpstat
03:51:24    4432689         -      5323    0.00    0.40    0.00    0.00    0.40   173  |__mpstat
03:51:24    4432689      5324         -    0.80    1.60    0.00    0.00    2.40   170  pidstat
03:51:24    4432689         -      5324    0.80    1.60    0.00    0.00    2.40   170  |__pidstat
03:51:24    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:24    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:24    4432689      6266         -   98.60    0.20    0.00   50.80   98.80    56  ft.C.x
03:51:24    4432689         -      6266   49.40    0.00    0.00   50.80   49.40    56  |__ft.C.x
03:51:24    4432689         -      6271   49.20    0.20    0.00   50.60   49.40    57  |__openmp_worker
03:51:24    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:24    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:24    4432689      6268         -  101.00    0.00    0.00   50.60  101.00    57  ft.C.x
03:51:24    4432689         -      6268   49.40    0.00    0.00   50.60   49.40    57  |__ft.C.x
03:51:24    4432689         -      6272   51.60    0.00    0.00   48.20   51.60    56  |__openmp_worker
03:51:24        0     14237         -    0.20    0.20    0.00    0.00    0.40   172  mmfsd
03:51:24        0    126904         -    0.00    0.20    0.00    0.00    0.20    57  kworker/57:0-events
03:51:24        0    157806         -    0.00    0.20    0.00    0.00    0.20   122  kworker/122:2-events

03:51:24      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:29        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:51:29        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:29    4432689      5323         -    0.00    0.20    0.00    0.00    0.20   173  mpstat
03:51:29    4432689         -      5323    0.00    0.20    0.00    0.00    0.20   173  |__mpstat
03:51:29    4432689      5324         -    1.00    1.00    0.00    0.00    2.00   170  pidstat
03:51:29    4432689         -      5324    1.00    1.00    0.00    0.00    2.00   170  |__pidstat
03:51:29    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:29    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:29    4432689      6266         -   98.80    0.00    0.00   50.40   98.80    57  ft.C.x
03:51:29    4432689         -      6266   49.40    0.00    0.00   50.40   49.40    57  |__ft.C.x
03:51:29    4432689         -      6271   49.60    0.00    0.00   50.40   49.60    56  |__openmp_worker
03:51:29    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:29    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:29    4432689      6268         -  101.00    0.00    0.00   48.60  101.00    57  ft.C.x
03:51:29    4432689         -      6268   51.20    0.00    0.00   48.60   51.20    57  |__ft.C.x
03:51:29    4432689         -      6272   49.60    0.00    0.00   50.40   49.60    56  |__openmp_worker
03:51:29        0     14237         -    0.00    0.20    0.00    0.00    0.20   172  mmfsd
03:51:29        0         -     15737    0.00    0.20    0.00    0.00    0.20    74  |__mmfsd
03:51:29        0         -     15746    0.00    0.20    0.00    0.00    0.20    49  |__mmfsd
03:51:29        0         -    118771    0.00    0.20    0.00    0.00    0.20   131  |__kworker/131:0-events
03:51:29        0         -    205180    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:0-events
03:51:29        0    220230         -    0.20    0.00    0.00    0.00    0.20     1  kworker/1:0-events
03:51:29        0         -    220230    0.20    0.00    0.00    0.00    0.20     1  |__kworker/1:0-events

03:51:29      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:34        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:51:34        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:34        0         -      1041    0.00    0.20    0.00    0.00    0.20   170  |__ksoftirqd/170
03:51:34        0         -      4372    0.00    0.20    0.00    0.00    0.20    47  |__kworker/u448:2-ipoib_wq
03:51:34    4432689      5323         -    0.00    0.40    0.00    0.00    0.40   173  mpstat
03:51:34    4432689         -      5323    0.00    0.40    0.00    0.00    0.40   173  |__mpstat
03:51:34    4432689      5324         -    0.80    1.60    0.00    0.00    2.40   170  pidstat
03:51:34    4432689         -      5324    0.80    1.60    0.00    0.00    2.40   170  |__pidstat
03:51:34    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:34    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:34    4432689      6266         -   98.40    0.00    0.00   50.20   98.40    57  ft.C.x
03:51:34    4432689         -      6266   50.00    0.00    0.00   50.20   50.00    57  |__ft.C.x
03:51:34    4432689         -      6271   48.40    0.00    0.00   51.80   48.40    56  |__openmp_worker
03:51:34    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:34    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:34    4432689      6268         -  101.60    0.00    0.00   48.00  101.60    56  ft.C.x
03:51:34    4432689         -      6268   52.00    0.00    0.00   48.00   52.00    56  |__ft.C.x
03:51:34    4432689         -      6272   49.60    0.00    0.00   50.40   49.60    57  |__openmp_worker
03:51:34        0     14237         -    0.20    0.00    0.00    0.00    0.20   172  mmfsd
03:51:34        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:51:34        0         -     16013    0.00    0.20    0.00    0.00    0.20   103  |__mmfsd

03:51:34      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:39        0        17         -    0.00    0.20    0.00    0.20    0.20    20  rcu_preempt
03:51:39        0         -        17    0.00    0.20    0.00    0.20    0.20    20  |__rcu_preempt
03:51:39    4432689      5323         -    0.00    0.20    0.00    0.00    0.20   173  mpstat
03:51:39    4432689         -      5323    0.00    0.20    0.00    0.00    0.20   173  |__mpstat
03:51:39    4432689      5324         -    0.80    1.60    0.00    0.00    2.40   170  pidstat
03:51:39    4432689         -      5324    0.80    1.60    0.00    0.00    2.40   170  |__pidstat
03:51:39    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:39    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:39    4432689      6266         -  100.00    0.00    0.00   50.60  100.00    57  ft.C.x
03:51:39    4432689         -      6266   49.40    0.00    0.00   50.60   49.40    57  |__ft.C.x
03:51:39    4432689         -      6271   50.60    0.00    0.00   49.20   50.60    56  |__openmp_worker
03:51:39    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:39    4432689         -      6267   99.80    0.00    0.00    0.00   99.80     2  |__ft.C.x
03:51:39    4432689      6268         -   99.80    0.20    0.00   50.40  100.00    56  ft.C.x
03:51:39    4432689         -      6268   49.40    0.00    0.00   50.40   49.40    56  |__ft.C.x
03:51:39    4432689         -      6272   50.60    0.20    0.00   49.20   50.80    56  |__openmp_worker
03:51:39        0     14237         -    0.40    0.20    0.00    0.00    0.60   172  mmfsd
03:51:39        0         -     15741    0.20    0.00    0.00    0.00    0.20    38  |__mmfsd
03:51:39        0         -    190875    0.00    0.20    0.00    0.00    0.20    30  |__mmfsd
03:51:39        0    176366         -    0.00    0.20    0.00    0.00    0.20    59  kworker/59:0-events

03:51:39      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:44        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:51:44        0      1479         -    0.00    0.20    0.00    0.00    0.20   194  hwrng
03:51:44        0         -      1479    0.00    0.20    0.00    0.00    0.20   194  |__hwrng
03:51:44        0      4372         -    0.00    0.20    0.00    0.00    0.20    47  kworker/u448:2-ipoib_wq
03:51:44    4432689      5323         -    0.00    0.40    0.00    0.00    0.40   173  mpstat
03:51:44    4432689         -      5323    0.00    0.40    0.00    0.00    0.40   173  |__mpstat
03:51:44    4432689      5324         -    0.80    1.40    0.00    0.00    2.20   170  pidstat
03:51:44    4432689         -      5324    0.80    1.40    0.00    0.00    2.20   170  |__pidstat
03:51:44        0      5610         -    0.20    0.00    0.00    0.00    0.20     0  kworker/0:1-events
03:51:44        0         -      5610    0.20    0.00    0.00    0.00    0.20     0  |__kworker/0:1-events
03:51:44        0      6054         -    0.20    0.00    0.00    0.20    0.20    56  kworker/56:2-events
03:51:44        0         -      6054    0.20    0.00    0.00    0.20    0.20    56  |__kworker/56:2-events
03:51:44    4432689      6264         -  100.00    0.00    0.00    0.20  100.00     1  ft.C.x
03:51:44    4432689         -      6264  100.00    0.00    0.00    0.20  100.00     1  |__ft.C.x
03:51:44    4432689      6266         -  103.20    0.20    0.00   45.20  103.40    57  ft.C.x
03:51:44    4432689         -      6266   52.00    0.20    0.00   45.20   52.20    57  |__ft.C.x
03:51:44    4432689         -      6271   51.00    0.00    0.00   47.40   51.00    56  |__openmp_worker
03:51:44    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:44    4432689         -      6267  100.20    0.00    0.00    0.00  100.20     2  |__ft.C.x
03:51:44    4432689      6268         -   96.60    0.20    0.00   49.60   96.80    57  ft.C.x
03:51:44    4432689         -      6268   47.80    0.00    0.00   49.60   47.80    57  |__ft.C.x
03:51:44    4432689         -      6272   48.80    0.20    0.00   49.40   49.00    56  |__openmp_worker
03:51:44        0     11571         -    0.40    0.20    0.00    0.00    0.60    79  python3.11
03:51:44        0         -     13321    0.20    0.00    0.00    0.00    0.20   213  |__NMES
03:51:44        0         -     15451    0.20    0.00    0.00    0.00    0.20     6  |__ET_gpfs
03:51:44        0         -     15454    0.00    0.20    0.00    0.00    0.20    13  |__ET_network
03:51:44        0         -     15458    0.20    0.00    0.00    0.00    0.20    15  |__ET_filesystem
03:51:44        0     14237         -    0.20    0.00    0.00    0.00    0.20   172  mmfsd
03:51:44        0         -     15735    0.00    0.20    0.00    0.00    0.20   116  |__mmfsd
03:51:44        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:51:44        0    205180         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:0-events

03:51:44      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:49        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:51:49        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:49    4432689      5323         -    0.00    0.20    0.00    0.00    0.20   173  mpstat
03:51:49    4432689         -      5323    0.00    0.20    0.00    0.00    0.20   173  |__mpstat
03:51:49    4432689      5324         -    0.40    1.80    0.00    0.00    2.20   170  pidstat
03:51:49    4432689         -      5324    0.40    1.80    0.00    0.00    2.20   170  |__pidstat
03:51:49    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:49    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:49    4432689      6266         -  100.20    0.00    0.00   51.00  100.20    56  ft.C.x
03:51:49    4432689         -      6266   49.00    0.00    0.00   51.00   49.00    56  |__ft.C.x
03:51:49    4432689         -      6271   51.40    0.00    0.00   48.80   51.40    57  |__openmp_worker
03:51:49    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:51:49    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:49    4432689      6268         -   99.60    0.00    0.00   49.20   99.60    57  ft.C.x
03:51:49    4432689         -      6268   50.60    0.20    0.00   49.20   50.80    57  |__ft.C.x
03:51:49    4432689         -      6272   48.80    0.00    0.00   51.40   48.80    56  |__openmp_worker
03:51:49        0     14237         -    0.20    0.00    0.00    0.00    0.20   172  mmfsd
03:51:49        0         -     16012    0.20    0.00    0.00    0.00    0.20   208  |__mmfsd
03:51:49        0         -     71546    0.00    0.20    0.00    0.00    0.20   155  |__mmfsd
03:51:49        0    118771         -    0.00    0.20    0.00    0.20    0.20   131  kworker/131:0-events
03:51:49        0    214515         -    0.00    0.20    0.00    0.00    0.20   130  kworker/130:1-events
03:51:49        0         -    214515    0.00    0.20    0.00    0.00    0.20   130  |__kworker/130:1-events

03:51:49      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:54        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:54        0      1041         -    0.00    0.20    0.00    0.00    0.20   170  ksoftirqd/170
03:51:54    4432689      5323         -    0.20    0.40    0.00    0.00    0.60   173  mpstat
03:51:54    4432689         -      5323    0.20    0.40    0.00    0.00    0.60   173  |__mpstat
03:51:54    4432689      5324         -    1.00    1.80    0.00    0.00    2.80   170  pidstat
03:51:54    4432689         -      5324    1.00    1.80    0.00    0.00    2.80   170  |__pidstat
03:51:54    4432689      6264         -   99.80    0.00    0.00    0.00   99.80     1  ft.C.x
03:51:54    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:51:54    4432689      6266         -   99.60    0.20    0.00   50.00   99.80    56  ft.C.x
03:51:54    4432689         -      6266   49.80    0.00    0.00   50.00   49.80    56  |__ft.C.x
03:51:54    4432689         -      6271   49.80    0.20    0.00   49.80   50.00    57  |__openmp_worker
03:51:54    4432689      6267         -  100.00    0.00    0.00    0.20  100.00     2  ft.C.x
03:51:54    4432689         -      6267   99.80    0.00    0.00    0.20   99.80     2  |__ft.C.x
03:51:54    4432689      6268         -  100.00    0.00    0.00   50.20  100.00    57  ft.C.x
03:51:54    4432689         -      6268   50.00    0.00    0.00   50.20   50.00    57  |__ft.C.x
03:51:54    4432689         -      6272   50.20    0.00    0.00   49.80   50.20    56  |__openmp_worker
03:51:54        0     14237         -    0.40    0.20    0.00    0.00    0.60   172  mmfsd
03:51:54        0         -    205180    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:0-events

03:51:54      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:51:59        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:51:59        0         -        17    0.00    0.20    0.00    0.00    0.20    20  |__rcu_preempt
03:51:59    4432689      5323         -    0.20    0.00    0.00    0.00    0.20   173  mpstat
03:51:59    4432689         -      5323    0.20    0.00    0.00    0.00    0.20   173  |__mpstat
03:51:59    4432689      5324         -    0.80    1.80    0.00    0.00    2.60    58  pidstat
03:51:59    4432689         -      5324    0.80    1.80    0.00    0.00    2.60    58  |__pidstat
03:51:59        0      5637         -    0.00    0.20    0.00    0.00    0.20     4  kworker/u448:6-ipoib_wq
03:51:59        0         -      5637    0.00    0.20    0.00    0.00    0.20     4  |__kworker/u448:6-ipoib_wq
03:51:59    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:51:59    4432689         -      6264   99.80    0.00    0.00    0.00   99.80     1  |__ft.C.x
03:51:59    4432689      6266         -  103.40    0.00    0.00   48.20  103.40    57  ft.C.x
03:51:59    4432689         -      6266   51.80    0.00    0.00   48.20   51.80    57  |__ft.C.x
03:51:59    4432689         -      6271   51.40    0.00    0.00   48.60   51.40    56  |__openmp_worker
03:51:59    4432689      6267         -   99.80    0.00    0.00    0.00   99.80     2  ft.C.x
03:51:59    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:51:59    4432689      6268         -   96.60    0.00    0.00   51.60   96.60    56  ft.C.x
03:51:59    4432689         -      6268   48.40    0.00    0.00   51.60   48.40    56  |__ft.C.x
03:51:59    4432689         -      6272   48.20    0.00    0.00   51.40   48.20    56  |__openmp_worker
03:51:59        0     14237         -    0.40    0.00    0.00    0.00    0.40   172  mmfsd
03:51:59        0         -     15071    0.20    0.00    0.00    0.00    0.20   146  |__mmfsd
03:51:59        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:51:59        0         -     15772    0.20    0.00    0.00    0.00    0.20   198  |__mmfsd
03:51:59        0         -    118771    0.00    0.20    0.00    0.00    0.20   131  |__kworker/131:0-events

03:51:59      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:52:04        0        17         -    0.00    0.20    0.00    0.20    0.20    20  rcu_preempt
03:52:04        0         -        17    0.00    0.20    0.00    0.20    0.20    20  |__rcu_preempt
03:52:04    4432689      5323         -    0.00    0.40    0.00    0.00    0.40   173  mpstat
03:52:04    4432689         -      5323    0.00    0.40    0.00    0.00    0.40   173  |__mpstat
03:52:04    4432689      5324         -    0.20    1.80    0.00    0.20    2.00   170  pidstat
03:52:04    4432689         -      5324    0.20    1.80    0.00    0.20    2.00   170  |__pidstat
03:52:04        0      5932         -    0.20    0.00    0.00    0.00    0.20    20  kworker/20:0-events
03:52:04        0         -      5932    0.20    0.00    0.00    0.00    0.20    20  |__kworker/20:0-events
03:52:04    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:52:04    4432689         -      6264  100.20    0.00    0.00    0.00  100.20     1  |__ft.C.x
03:52:04    4432689      6266         -  102.60    0.00    0.00   49.00  102.60    57  ft.C.x
03:52:04    4432689         -      6266   51.20    0.00    0.00   49.00   51.20    57  |__ft.C.x
03:52:04    4432689         -      6271   51.60    0.00    0.00   48.60   51.60    56  |__openmp_worker
03:52:04    4432689      6267         -  100.20    0.00    0.00    0.00  100.20     2  ft.C.x
03:52:04    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:52:04    4432689      6268         -   97.40    0.00    0.00   51.40   97.40    57  ft.C.x
03:52:04    4432689         -      6268   48.60    0.00    0.00   51.40   48.60    57  |__ft.C.x
03:52:04    4432689         -      6272   48.60    0.00    0.00   51.60   48.60    56  |__openmp_worker
03:52:04        0     14237         -    0.20    0.00    0.00    0.00    0.20   172  mmfsd
03:52:04        0         -     15750    0.00    0.20    0.00    0.00    0.20   117  |__mmfsd
03:52:04        0         -     16012    0.00    0.20    0.00    0.00    0.20   210  |__mmfsd
03:52:04        0    205180         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:0-events

03:52:04      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:52:09        0        16         -    0.00    0.20    0.00    0.00    0.20     0  ksoftirqd/0
03:52:09        0         -        16    0.00    0.20    0.00    0.00    0.20     0  |__ksoftirqd/0
03:52:09        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:52:09    4432689      5323         -    0.00    0.20    0.00    0.00    0.20   173  mpstat
03:52:09    4432689         -      5323    0.00    0.20    0.00    0.00    0.20   173  |__mpstat
03:52:09    4432689      5324         -    0.60    1.80    0.00    0.00    2.40   170  pidstat
03:52:09    4432689         -      5324    0.60    1.80    0.00    0.00    2.40   170  |__pidstat
03:52:09        0      6054         -    0.20    0.00    0.00    0.00    0.20    56  kworker/56:2-events
03:52:09        0         -      6054    0.20    0.00    0.00    0.00    0.20    56  |__kworker/56:2-events
03:52:09    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:52:09    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:52:09    4432689      6266         -   99.40    0.00    0.00   50.80   99.40    57  ft.C.x
03:52:09    4432689         -      6266   49.20    0.00    0.00   50.80   49.20    57  |__ft.C.x
03:52:09    4432689         -      6271   50.00    0.00    0.00   49.00   50.00    56  |__openmp_worker
03:52:09    4432689      6267         -  100.00    0.00    0.00    0.00  100.00     2  ft.C.x
03:52:09    4432689         -      6267  100.00    0.00    0.00    0.00  100.00     2  |__ft.C.x
03:52:09    4432689      6268         -  100.60    0.00    0.00   50.80  100.60    57  ft.C.x
03:52:09    4432689         -      6268   49.20    0.00    0.00   50.80   49.20    57  |__ft.C.x
03:52:09    4432689         -      6272   51.40    0.00    0.00   46.40   51.40    56  |__openmp_worker
03:52:09        0     14237         -    0.20    0.20    0.00    0.00    0.40   172  mmfsd
03:52:09        0         -     15716    0.00    0.20    0.00    0.00    0.20    15  |__mmfsd
03:52:09        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:52:09        0         -    126904    0.00    0.20    0.00    0.00    0.20    57  |__kworker/57:0-events

03:52:09      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:52:14        0        17         -    0.00    0.20    0.00    0.00    0.20    22  rcu_preempt
03:52:14        0         -        17    0.00    0.20    0.00    0.00    0.20    22  |__rcu_preempt
03:52:14        0      5220         -    0.20    0.00    0.00    0.00    0.20     2  kworker/2:1-events
03:52:14        0         -      5220    0.20    0.00    0.00    0.00    0.20     2  |__kworker/2:1-events
03:52:14    4432689      5323         -    0.00    0.20    0.00    0.00    0.20    61  mpstat
03:52:14    4432689         -      5323    0.00    0.20    0.00    0.00    0.20    61  |__mpstat
03:52:14    4432689      5324         -    0.40    2.00    0.00    0.00    2.40   170  pidstat
03:52:14    4432689         -      5324    0.40    2.00    0.00    0.00    2.40   170  |__pidstat
03:52:14    4432689      5548         -    0.00    0.20    0.00    0.00    0.20     0  dynamic-resourc
03:52:14    4432689      6264         -  100.00    0.00    0.00    0.00  100.00     1  ft.C.x
03:52:14    4432689         -      6264  100.00    0.00    0.00    0.00  100.00     1  |__ft.C.x
03:52:14    4432689      6266         -   99.80    0.00    0.00   49.00   99.80    56  ft.C.x
03:52:14    4432689         -      6266   50.80    0.00    0.00   49.00   50.80    56  |__ft.C.x
03:52:14    4432689         -      6271   49.00    0.00    0.00   50.80   49.00    57  |__openmp_worker
03:52:14    4432689      6268         -  100.20    0.00    0.00   50.60  100.20    56  ft.C.x
03:52:14    4432689         -      6268   49.40    0.00    0.00   50.60   49.40    56  |__ft.C.x
03:52:14    4432689         -      6272   51.00    0.00    0.00   49.00   51.00    57  |__openmp_worker
03:52:14        0     11571         -    0.80    0.20    0.00    0.00    1.00    79  python3.11
03:52:14        0         -     15451    0.60    0.00    0.00    0.00    0.60   181  |__ET_gpfs
03:52:14        0         -     15454    0.20    0.00    0.00    0.00    0.20    15  |__ET_network
03:52:14        0     14237         -    2.20    0.00    0.00    0.00    2.20   172  mmfsd
03:52:14        0         -     14996    0.00    0.20    0.00    0.20    0.20    59  |__mmfsd
03:52:14        0         -     15743    0.20    0.00    0.00    0.00    0.20    32  |__mmfsd
03:52:14        0         -     71556    1.80    0.00    0.00    0.00    1.80   175  |__mmfsd
03:52:14        0     46747         -    0.00    0.20    0.00    0.00    0.20   180  kworker/180:0-events
03:52:14        0    118771         -    0.00    0.20    0.00    0.00    0.20   131  kworker/131:0-events
03:52:14        0    126904         -    0.00    0.20    0.00    0.00    0.20    57  kworker/57:0-events
03:52:14        0         -    205180    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:0-events

03:52:14      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:52:19        0         -        17    0.00    0.20    0.00    0.00    0.20     1  |__rcu_preempt
03:52:19        0       368         -    0.00    0.20    0.00    0.00    0.20    58  ksoftirqd/58
03:52:19        0         -      1041    0.00    0.20    0.00    0.00    0.20   170  |__ksoftirqd/170
03:52:19        0      1214         -    0.00    0.20    0.00    0.00    0.20   199  migration/199
03:52:19        0         -      1214    0.00    0.20    0.00    0.00    0.20   199  |__migration/199
03:52:19    4432689      5323         -    0.00    0.40    0.00    0.00    0.40    61  mpstat
03:52:19    4432689         -      5323    0.00    0.40    0.00    0.00    0.40    61  |__mpstat
03:52:19    4432689      5324         -    0.60    1.80    0.00    0.00    2.40    58  pidstat
03:52:19    4432689         -      5324    0.60    1.80    0.00    0.00    2.40    58  |__pidstat
03:52:19    4432689      5341         -    0.00    0.20    0.00    0.00    0.20    58  test_all.sh
03:52:19    4432689         -      5341    0.00    0.20    0.00    0.00    0.20    58  |__test_all.sh
03:52:19        0     14237         -    0.20    0.20    0.00    0.00    0.40   172  mmfsd
03:52:19        0         -     15766    0.20    0.00    0.00    0.00    0.20   122  |__mmfsd
03:52:19        0         -    176368    0.00    0.20    0.00    0.00    0.20    58  |__kworker/58:1-events

03:52:19      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:52:24        0        17         -    0.00    0.20    0.00    0.00    0.20    20  rcu_preempt
03:52:24        0         -       368    0.00    0.20    0.00    0.00    0.20    58  |__ksoftirqd/58
03:52:24    4432689      5323         -    0.00    0.20    0.00    0.00    0.20    61  mpstat
03:52:24    4432689         -      5323    0.00    0.20    0.00    0.00    0.20    61  |__mpstat
03:52:24    4432689      5324         -    0.80    1.40    0.00    0.00    2.20    58  pidstat
03:52:24    4432689         -      5324    0.80    1.40    0.00    0.00    2.20    58  |__pidstat
03:52:24    4432689      6537         -   30.00    1.00    0.00   15.40   31.00     1  cg.C.x
03:52:24    4432689         -      6537   15.00    0.60    0.00   15.40   15.60     1  |__cg.C.x
03:52:24    4432689         -      6543   15.00    0.40    0.00   15.20   15.40     1  |__openmp_worker
03:52:24    4432689      6538         -   29.60    1.40    0.00   15.40   31.00     2  cg.C.x
